household_id,crop_code,crop_name,crop_domain,disposition_share1_pct_unconfirmed,disposition_share2_pct_unconfirmed,disposition_share3_pct_unconfirmed,disposition_share4_pct_unconfirmed,disposition_share5_pct_unconfirmed,disposition_share6_pct_unconfirmed,disposition_total_check_pct,ph_saq07,storage_detail1_unconfirmed,storage_detail2_unconfirmed,storage_flag2_unconfirmed,storage_flag3_unconfirmed,storage_flag4_unconfirmed,storage_flag_unconfirmed,storage_qty1_unconfirmed,storage_qty1_unit_unconfirmed,storage_qty2_unconfirmed,storage_qty2_unit_unconfirmed,storage_qty3_unconfirmed,storage_qty3_unit_unconfirmed,storage_qty4_unconfirmed,storage_qty4_unit_unconfirmed,storage_qty5_unconfirmed,storage_qty5_unit_unconfirmed,storage_qty6_unconfirmed,storage_qty6_unit_unconfirmed,storage_qty7_unconfirmed,storage_qty7_unit_unconfirmed,loss_detail_a_unconfirmed,loss_detail_b_unconfirmed,loss_detail_c_unconfirmed,loss_detail_d_unconfirmed,loss_detail_e_unconfirmed,loss_detail_f_unconfirmed,loss_detail_g_unconfirmed,loss_detail_h_unconfirmed,loss_detail_i_unconfirmed,loss_detail_j_unconfirmed,loss_detail_k_unconfirmed,loss_detail_ka_unconfirmed,loss_detail_l_unconfirmed,loss_detail_la_unconfirmed,loss_detail_m_unconfirmed,loss_detail_ma_unconfirmed,loss_detail_n_unconfirmed,loss_detail_na_unconfirmed,loss_detail_o_unconfirmed,loss_detail_oa_unconfirmed,loss_detail_p_unconfirmed,loss_detail_pa_unconfirmed,loss_detail_q_unconfirmed,loss_detail_r_unconfirmed,loss_detail_s_unconfirmed,loss_detail_t_unconfirmed,loss_detail_u_unconfirmed,loss_detail_v_unconfirmed,loss_detail_w_unconfirmed,loss_detail_x_unconfirmed,loss_detail_y_unconfirmed,loss_detail_z_unconfirmed,loss_extra_a_unconfirmed,loss_extra_b_unconfirmed,loss_extra_c_unconfirmed,loss_extra_d_unconfirmed,loss_extra_e_unconfirmed,loss_extra_f_unconfirmed,loss_reason1_occurred,loss_reason1_qty,loss_reason1_unit,loss_reason2_occurred,loss_reason2_qty,loss_reason2_unit,loss_reason3_occurred,loss_reason3_qty,loss_reason3_unit,ph_saq07_loss,total_loss_qty,household_size,region,zone_code,woreda_code,is_rural,survey_year
7120102802002.0,COFFEE,COFFEE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802002.0,ENSET,ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802002.0,GARLIC,GARLIC,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802002.0,HORSE BEANS,HORSE BEANS,field_crop,90.0,0.0,0.0,10.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802002.0,KALE,KALE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802002.0,LENTILS,LENTILS,field_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802002.0,MAIZE,MAIZE,field_crop,90.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,,,,,,,960.0,2.0,900.0,2.0,,,,,,,,,,,2.0,2.0,2.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,2.0,20.0,2.0,0.0,,,0.0,,,3.0,20.0,7.0,SNNP,12.0,1.0,1.0,2013
7120102802002.0,POTATOES,POTATOES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802002.0,PUMPKINS,PUMPKINS,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802002.0,TEFF,TEFF,field_crop,50.0,0.0,0.0,0.0,0.0,50.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,9.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802002.0,WHEAT,WHEAT,field_crop,70.0,0.0,0.0,30.0,0.0,0.0,100.0,1.0,,,,,,,50.0,2.0,0.0,2.0,,,,,,,,,,,2.0,3.0,7.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802012.0,BARLEY,BARLEY,field_crop,50.0,0.0,0.0,15.0,35.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802012.0,COFFEE,COFFEE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802012.0,ENSET,ENSET,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,5.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802012.0,FENUGREEK,FENUGREEK,field_crop,10.0,0.0,0.0,5.0,85.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802012.0,HORSE BEANS,HORSE BEANS,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802012.0,KALE,KALE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802012.0,MAIZE,MAIZE,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802012.0,TEFF,TEFF,field_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,16.0,240.0,16.0,0.0,,,0.0,,,2.0,240.0,7.0,SNNP,12.0,1.0,1.0,2013
7120102802012.0,WHEAT,WHEAT,field_crop,40.0,0.0,0.0,20.0,40.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,0.0,,0.0,,22.0,425.0,22.0,0.0,,,0.0,,,3.0,425.0,7.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,AVOCADOS,AVOCADOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,BARLEY,BARLEY,field_crop,75.0,0.0,0.0,25.0,0.0,0.0,100.0,1.0,,,,,,,350.0,1.0,200.0,1.0,,,,,,,,,,,1.0,1.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,CHAT,CHAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,COFFEE,COFFEE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,6.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,ENSET,ENSET,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,2.0,4.0,3.0,5.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,GESHO,GESHO,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,HARICOT BEANS,HARICOT BEANS,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,KALE,KALE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,LETTUCE,LETTUCE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,MAIZE,MAIZE,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,POTATOES,POTATOES,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,RED PEPPER,RED PEPPER,field_crop,9.0,25.0,0.0,1.0,65.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,2.0,60.0,2.0,0.0,,,0.0,,,1.0,60.0,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,SORGHUM,SORGHUM,field_crop,75.0,10.0,0.0,15.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,TEFF,TEFF,field_crop,65.0,20.0,0.0,15.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,7.0,60.0,7.0,0.0,,,0.0,,,1.0,60.0,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,TOBACCO,TOBACCO,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6.0,SNNP,12.0,1.0,1.0,2013
7120102802017.0,WHEAT,WHEAT,field_crop,50.0,0.0,0.0,15.0,35.0,0.0,100.0,1.0,,,,,,,50.0,2.0,50.0,2.0,,,,,,,,,,,2.0,2.0,8.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,0.0,,0.0,,8.0,60.0,8.0,0.0,,,0.0,,,2.0,60.0,6.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,AVOCADOS,AVOCADOS,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,BEER ROOT,BEER ROOT,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,COFFEE,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,ENSET,ENSET,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,8.0,4.0,2.0,6.0,10.0,6.0,2.0,2.0,,6.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,4.0,4.0,0.0,,0.0,,,0.0,,,0.0,0.0,,8.0,0.0,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,GARLIC,GARLIC,garden_crop,95.0,0.0,0.0,5.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,GESHO,GESHO,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,HORSE BEANS,HORSE BEANS,field_crop,85.0,0.0,0.0,15.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,KALE,KALE,garden_crop,95.0,0.0,0.0,0.0,0.0,5.0,100.0,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,MAIZE,MAIZE,field_crop,90.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,,,,,,,0.0,3.0,950.0,2.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,POTATOES,POTATOES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,PUMPKINS,PUMPKINS,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,RUE,RUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,TEFF,TEFF,field_crop,20.0,0.0,0.0,20.0,60.0,0.0,100.0,1.0,,,,,,,300.0,1.0,300.0,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,,15.0,15.0,0.0,,,0.0,,,0.0,,,2.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802027.0,WHEAT,WHEAT,field_crop,50.0,0.0,0.0,15.0,35.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,15.0,15.0,0.0,,,0.0,,,0.0,,,2.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802032.0,BARLEY,BARLEY,field_crop,75.0,0.0,0.0,25.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802032.0,COFFEE,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802032.0,ENSET,ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,4.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802032.0,FENUGREEK,FENUGREEK,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802032.0,HORSE BEANS,HORSE BEANS,field_crop,85.0,0.0,0.0,15.0,0.0,0.0,100.0,1.0,,,,,,,150.0,1.0,150.0,1.0,,,,,,,,,,,2.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802032.0,KALE,KALE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802032.0,MAIZE,MAIZE,field_crop,80.0,0.0,0.0,20.0,0.0,0.0,100.0,1.0,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,4.0,3.0,3.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802032.0,SORGHUM,SORGHUM,field_crop,80.0,0.0,0.0,20.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,,0.0,,1.0,20.0,1.0,0.0,,,0.0,,,1.0,20.0,5.0,SNNP,12.0,1.0,1.0,2013
7120102802032.0,TEFF,TEFF,field_crop,50.0,0.0,0.0,20.0,30.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,5.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,BANANAS,BANANAS,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,BARLEY,BARLEY,field_crop,80.0,0.0,0.0,20.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,COFFEE,COFFEE,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,3.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,ENSET,ENSET,garden_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,4.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,FENUGREEK,FENUGREEK,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,HARICOT BEANS,HARICOT BEANS,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,HORSE BEANS,HORSE BEANS,field_crop,85.0,0.0,0.0,15.0,0.0,0.0,100.0,1.0,,,,,,,250.0,1.0,250.0,1.0,,,,,,,,,,,2.0,3.0,3.0,14.0,2.0,1.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,KALE,KALE,garden_crop,50.0,0.0,0.0,0.0,45.0,5.0,100.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,2.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,LENTILS,LENTILS,field_crop,90.0,0.0,0.0,10.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,8.0,7.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,MAIZE,MAIZE,field_crop,85.0,0.0,0.0,15.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,6.0,20.0,4.0,2.0,3.0,11.0,3.0,1.0,1.0,,6.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,5.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,SORGHUM,SORGHUM,field_crop,100.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,1.0,,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,TEFF,TEFF,field_crop,40.0,0.0,0.0,15.0,45.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,6.0,21.0,6.0,3.0,5.0,13.0,7.0,2.0,1.0,,4.0,,0.0,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,,0.0,,2.0,40.0,1.0,0.0,,,0.0,,,3.0,40.0,7.0,SNNP,12.0,1.0,1.0,2013
7120102802047.0,WHEAT,WHEAT,field_crop,60.0,0.0,0.0,15.0,25.0,0.0,100.0,1.0,,,,,,,610.0,1.0,610.0,1.0,,,,,,,,,,,5.0,9.0,13.0,35.0,11.0,3.0,5.0,15.0,7.0,2.0,2.0,,3.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,2.0,40.0,2.0,0.0,,,0.0,,,5.0,40.0,7.0,SNNP,12.0,1.0,1.0,2013
