household_id,crop_code,crop_name,crop_domain,disposition_share1_pct_unconfirmed,disposition_share2_pct_unconfirmed,disposition_share3_pct_unconfirmed,disposition_share4_pct_unconfirmed,disposition_share5_pct_unconfirmed,disposition_share6_pct_unconfirmed,disposition_total_check_pct,ph_saq07,storage_detail1_unconfirmed,storage_detail2_unconfirmed,storage_flag2_unconfirmed,storage_flag3_unconfirmed,storage_flag4_unconfirmed,storage_flag_unconfirmed,storage_qty1_unconfirmed,storage_qty1_unit_unconfirmed,storage_qty2_unconfirmed,storage_qty2_unit_unconfirmed,storage_qty3_unconfirmed,storage_qty3_unit_unconfirmed,storage_qty4_unconfirmed,storage_qty4_unit_unconfirmed,storage_qty5_unconfirmed,storage_qty5_unit_unconfirmed,storage_qty6_unconfirmed,storage_qty6_unit_unconfirmed,storage_qty7_unconfirmed,storage_qty7_unit_unconfirmed,loss_detail_a_unconfirmed,loss_detail_b_unconfirmed,loss_detail_c_unconfirmed,loss_detail_d_unconfirmed,loss_detail_e_unconfirmed,loss_detail_f_unconfirmed,loss_detail_g_unconfirmed,loss_detail_h_unconfirmed,loss_detail_i_unconfirmed,loss_detail_j_unconfirmed,loss_detail_k_unconfirmed,loss_detail_ka_unconfirmed,loss_detail_l_unconfirmed,loss_detail_la_unconfirmed,loss_detail_m_unconfirmed,loss_detail_ma_unconfirmed,loss_detail_n_unconfirmed,loss_detail_na_unconfirmed,loss_detail_o_unconfirmed,loss_detail_oa_unconfirmed,loss_detail_p_unconfirmed,loss_detail_pa_unconfirmed,loss_detail_q_unconfirmed,loss_detail_r_unconfirmed,loss_detail_s_unconfirmed,loss_detail_t_unconfirmed,loss_detail_u_unconfirmed,loss_detail_v_unconfirmed,loss_detail_w_unconfirmed,loss_detail_x_unconfirmed,loss_detail_y_unconfirmed,loss_detail_z_unconfirmed,loss_extra_a_unconfirmed,loss_extra_b_unconfirmed,loss_extra_c_unconfirmed,loss_extra_d_unconfirmed,loss_extra_e_unconfirmed,loss_extra_f_unconfirmed,loss_reason1_occurred,loss_reason1_qty,loss_reason1_unit,loss_reason2_occurred,loss_reason2_qty,loss_reason2_unit,loss_reason3_occurred,loss_reason3_qty,loss_reason3_unit,ph_saq07_loss,total_loss_qty,household_size,region,zone_code,woreda_code,is_rural,survey_year
30906088802103089,25,25.NUEG OR NIGERSEED,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,2.0,9.0,3.0,2.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,3.0,9.0,6.0,1,2021
30906088802103089,27,27.SESAME,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,2.0,6.0,3.0,3.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,3.0,9.0,6.0,1,2021
30906088802103089,38,38.REDPEPPER,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,2.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,8.0,3.0,9.0,6.0,1,2021
30906088802103105,2,2.MAIZE,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,3.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,,,1.0,3.0,9.0,6.0,1,2021
30906088802103105,46,46.MANGOS,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,1.0,3.0,9.0,6.0,1,2021
30906088802103121,2,2.MAIZE,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,3.0,9.0,4.0,25.0,6.0,7.0,3.0,21.0,9.0,7.0,3.0,,21.0,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,,2.0,260.0,2.0,0.0,,,0.0,,,,260.0,7.0,3.0,9.0,6.0,1,2021
30906088802103121,5,5.RICE,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,1.0,3.0,2.0,8.0,7.0,3.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,1.0,130.0,2.0,0.0,,,0.0,,,,130.0,7.0,3.0,9.0,6.0,1,2021
30906088802103121,18,18.SOYA BEANS,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,1.0,3.0,1.0,9.0,3.0,1.0,2.0,9.0,7.0,3.0,2.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,3.0,9.0,6.0,1,2021
30906088802103121,24,24.GROUND NUTS,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,3.0,2.0,9.0,2.0,2.0,2.0,8.0,3.0,2.0,2.0,,6.0,,7.0,,3.0,,2.0,,9.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,3.0,9.0,6.0,1,2021
30906088802103121,46,46.MANGOS,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,3.0,5.0,1.0,1.0,4.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,3.0,9.0,6.0,1,2021
30906088802103137,2,2.MAIZE,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,2.0,3.0,9.0,6.0,1,2021
30906088802103137,38,38.REDPEPPER,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,2.0,3.0,9.0,6.0,1,2021
30906088802103153,2,2.MAIZE,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,1.0,3.0,2.0,9.0,2.0,2.0,2.0,6.0,6.0,3.0,2.0,,9.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,9.0,6.0,1,2021
30906088802103153,5,5.RICE,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,1.0,3.0,2.0,8.0,2.0,2.0,1.0,6.0,6.0,3.0,2.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,9.0,6.0,1,2021
30906088802103153,6,6.SORGHUM,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,1.0,3.0,1.0,10.0,6.0,3.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,9.0,6.0,1,2021
30906088802103153,18,18.SOYA BEANS,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,2.0,6.0,2.0,16.0,12.0,5.0,2.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,9.0,6.0,1,2021
31004088801803013,38,38.REDPEPPER,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,3.0,10.0,4.0,1,2021
31004088801803013,78,78.TOBACCO,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,5.0,3.0,10.0,4.0,1,2021
31004088801803041,6,6.SORGHUM,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,3.0,12.0,3.0,16.0,4.0,6.0,2.0,10.0,3.0,2.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,3.0,10.0,4.0,1,2021
31004088801803041,28,28.SUNFLOWER,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,3.0,10.0,4.0,1,2021
31004088801803041,78,78.TOBACCO,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,8.0,1.0,3.0,2.0,8.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,3.0,10.0,4.0,1,2021
31004088801803055,6,6.SORGHUM,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,10.0,4.0,1,2021
31004088801803055,9,9.MUNG BEAN OR MASHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,10.0,4.0,1,2021
31004088801803055,78,78.TOBACCO,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,10.0,4.0,1,2021
31004088801803069,6,6.SORGHUM,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,10.0,4.0,1,2021
31004088801803069,28,28.SUNFLOWER,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,10.0,4.0,1,2021
31004088801803069,38,38.REDPEPPER,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,10.0,4.0,1,2021
31004088801803069,63,63.TOMATOES,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,10.0,4.0,1,2021
31004088801803069,78,78.TOBACCO,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,10.0,4.0,1,2021
31004088801803112,6,6.SORGHUM,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,10.0,4.0,1,2021
31004088801803112,38,38.REDPEPPER,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,10.0,4.0,1,2021
31004088801803112,78,78.TOBACCO,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,10.0,4.0,1,2021
31004088801803127,6,6.SORGHUM,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,2.0,3.0,1.0,8.0,3.0,3.0,1.0,8.0,4.0,3.0,1.0,,8.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,10.0,4.0,1,2021
31004088801803127,78,78.TOBACCO,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,10.0,4.0,1,2021
31004088801803141,6,6.SORGHUM,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,10.0,4.0,1,2021
31004088801803141,46,46.MANGOS,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,10.0,4.0,1,2021
31004088801803141,71,71.CHAT,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,10.0,4.0,1,2021
31004088801803141,78,78.TOBACCO,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,10.0,4.0,1,2021
31101088800314009,2,2.MAIZE,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,14.0,6.0,7.0,30.0,12.0,7.0,8.0,29.0,22.0,7.0,8.0,,29.0,,9.0,,2.0,,5.0,,13.0,,,,,,,,,,,,12.0,2.0,12.0,3.0,0.0,,3.0,300.0,5.0,5.0,150.0,4.0,0.0,,,,450.0,9.0,3.0,11.0,1.0,1,2021
31101088800314009,5,5.RICE,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,6.0,3.0,2.0,10.0,9.0,3.0,3.0,8.0,12.0,3.0,2.0,,10.0,,,,,,,,,,,,,,,,,,,,6.0,2.0,0.0,,0.0,,6.0,330.0,3.0,0.0,,,0.0,,,,330.0,9.0,3.0,11.0,1.0,1,2021
31101088800314009,7,7.TEFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314009,11,11.CHICKPEAS,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,9.0,4.0,2.0,1.0,5.0,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314009,16,16.VETCH,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,2.0,2.0,1.0,8.0,4.0,2.0,2.0,9.0,6.0,2.0,1.0,,7.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,,0.0,,4.0,150.0,2.0,0.0,,,0.0,,,,150.0,9.0,3.0,11.0,1.0,1,2021
31101088800314009,38,38.REDPEPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314009,42,42.BANANAS,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314009,46,46.MANGOS,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314009,48,48.PAPAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314009,71,71.CHAT,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,1.0,100.0,2.0,0.0,,,2.0,0.0,2.0,,100.0,9.0,3.0,11.0,1.0,1,2021
31101088800314009,72,72.COFFEE,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314009,75,75.GESHO,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314023,2,2.MAIZE,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,3.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,3.0,11.0,1.0,1,2021
31101088800314023,5,5.RICE,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,3.0,11.0,1.0,1,2021
31101088800314023,7,7.TEFF,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,9.0,2.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,3.0,11.0,1.0,1,2021
31101088800314023,11,11.CHICKPEAS,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,2.0,2.0,7.0,2.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,3.0,11.0,1.0,1,2021
31101088800314023,16,16.VETCH,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,3.0,5.0,6.0,27.0,4.0,2.0,2.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,4.0,3.0,11.0,1.0,1,2021
31101088800314037,2,2.MAIZE,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,3.0,4.0,1.0,0.0,,,0.0,,,0.0,,,,,1.0,3.0,11.0,1.0,1,2021
31101088800314037,46,46.MANGOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,11.0,1.0,1,2021
31101088800314037,75,75.GESHO,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,1.0,3.0,11.0,1.0,1,2021
31101088800314051,2,2.MAIZE,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,2.0,2.0,5.0,13.0,4.0,2.0,5.0,9.0,3.0,1.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,11.0,1.0,1,2021
31101088800314051,5,5.RICE,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,2.0,4.0,7.0,20.0,4.0,4.0,7.0,10.0,6.0,6.0,7.0,,10.0,,,,,,,,,,,,,,,,,,,,2.0,7.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,11.0,1.0,1,2021
31101088800314051,7,7.TEFF,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,2.0,2.0,10.0,2.0,2.0,2.0,10.0,3.0,2.0,3.0,,5.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,11.0,1.0,1,2021
31101088800314051,16,16.VETCH,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,3.0,5.0,8.0,30.0,6.0,3.0,8.0,25.0,9.0,5.0,8.0,,14.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,11.0,1.0,1,2021
31101088800314051,38,38.REDPEPPER,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,11.0,1.0,1,2021
31101088800314051,58,58.ONION,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,11.0,1.0,1,2021
31101088800314051,75,75.GESHO,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,6.0,3.0,11.0,1.0,1,2021
31101088800314065,2,2.MAIZE,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,2.0,10.0,4.0,6.0,4.0,10.0,7.0,6.0,6.0,9.0,4.0,,6.0,,8.0,,7.0,,3.0,,4.0,,,,,,,,,,,,4.0,4.0,6.0,6.0,2.0,2.0,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314065,3,3.MILLET,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,4.0,3.0,7.0,3.0,3.0,2.0,5.0,4.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314065,5,5.RICE,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,3.0,2.0,6.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314065,7,7.TEFF,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,3.0,3.0,8.0,3.0,3.0,2.0,5.0,4.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314065,16,16.VETCH,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,2.0,5.0,7.0,10.0,6.0,5.0,7.0,9.0,8.0,5.0,5.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314065,38,38.REDPEPPER,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,7.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314065,55,55.GARLIC,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314065,69,69.SPINACH,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314065,71,71.CHAT,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,4.0,7.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314065,75,75.GESHO,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,9.0,3.0,11.0,1.0,1,2021
31101088800314079,2,2.MAIZE,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,4.0,22.0,8.0,23.0,8.0,16.0,10.0,19.0,12.0,22.0,8.0,,13.0,,12.0,,9.0,,7.0,,10.0,,,,,,,,,,,,4.0,2.0,0.0,,2.0,1.0,0.0,,,0.0,,,0.0,,,,,7.0,3.0,11.0,1.0,1,2021
31101088800314079,3,3.MILLET,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,3.0,2.0,8.0,3.0,2.0,2.0,8.0,4.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,3.0,11.0,1.0,1,2021
31101088800314079,5,5.RICE,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,1.0,5.0,3.0,9.0,3.0,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,3.0,11.0,1.0,1,2021
31101088800314079,16,16.VETCH,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,4.0,2.0,8.0,3.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,3.0,11.0,1.0,1,2021
31101088800314079,38,38.REDPEPPER,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,7.0,3.0,11.0,1.0,1,2021
31101088800314093,2,2.MAIZE,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,6.0,23.0,12.0,29.0,12.0,20.0,19.0,22.0,30.0,9.0,11.0,,17.0,,7.0,,1.0,,2.0,,2.0,,,,,,,,,,,,11.0,6.0,6.0,4.0,5.0,3.0,2.0,150.0,1.0,0.0,,,0.0,,,,150.0,10.0,3.0,11.0,1.0,1,2021
31101088800314093,5,5.RICE,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,1.0,6.0,3.0,10.0,5.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,0.0,,2.0,120.0,1.0,0.0,,,0.0,,,,120.0,10.0,3.0,11.0,1.0,1,2021
31101088800314093,7,7.TEFF,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,2.0,5.0,3.0,11.0,7.0,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,10.0,3.0,11.0,1.0,1,2021
